Job_No,Due_Date,Part_No,Qty,Comp_Part,Issue_Qty
32706-0000,11/26/2020 0:00,150-0012                 ,1,100-0001-URB             ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,150-0010                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0070                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0071                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0097                 ,4
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0104                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0109                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0110                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0111                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,200-0113                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,210-0068                 ,0
32706-0000,11/26/2020 0:00,150-0012                 ,1,210-0226                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0014                 ,6
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0176                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0304                 ,12
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0346                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0388                 ,12
32706-0000,11/26/2020 0:00,150-0012                 ,1,230-0418                 ,4
32706-0000,11/26/2020 0:00,150-0012                 ,1,260-0005                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,270-0004                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,270-0036                 ,36
32706-0000,11/26/2020 0:00,150-0012                 ,1,285-0006                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,285-0010                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,285-0032                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,285-0033                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,300-0059                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,300-0074                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,300-0129                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,300-0130                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,300-0133                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,360-0030                 ,0
32706-0000,11/26/2020 0:00,150-0012                 ,1,360-0031                 ,0
32706-0000,11/26/2020 0:00,150-0012                 ,1,423-0010                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,423-0011                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,425-0003                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,430-0004                 ,4
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0006                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0007                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0018                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0019                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0025                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0031                 ,0
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0032                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,800-0033                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,810-0003                 ,2
32706-0000,11/26/2020 0:00,150-0012                 ,1,820-0001                 ,6
32706-0000,11/26/2020 0:00,150-0012                 ,1,840-0001                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,880-0005                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,915-0001                 ,1
32706-0000,11/26/2020 0:00,150-0012                 ,1,931-0013                 ,1
